id,production_run_id,workstation_id,product_id,unit_sequence,defect_type,defect_code,defect_description,severity,detected_timestamp,is_reworkable,was_reworked
1900,248,23,2,267,Electrical,ELC-6855,Module not responding,Major,2024-01-29 19:08:00,1,1
1901,248,23,3,74,Missing Part,MIS-3435,Component missing,Minor,2024-01-29 16:58:36,1,1
1902,248,36,1,63,Cosmetic,COS-2585,Scuff mark,Minor,2024-01-29 14:27:13,1,1
1903,248,25,2,110,Fit/Finish,FIT-7844,Door sag,Minor,2024-01-29 14:02:15,1,0
1904,248,31,3,88,Cosmetic,COS-8458,Scuff mark,Moderate,2024-01-29 16:45:37,0,0
1905,248,31,3,168,Missing Part,MIS-4148,Clip not installed,Major,2024-01-29 15:02:07,0,0
1906,248,28,3,293,Torque,TRQ-3572,Cross-threaded,Minor,2024-01-29 18:45:46,1,1
1907,248,29,3,61,Fit/Finish,FIT-7674,Door sag,Critical,2024-01-29 18:28:43,1,1
1908,248,28,3,247,Cosmetic,COS-8511,Stain,Minor,2024-01-29 17:01:28,1,1
1909,248,32,1,169,Missing Part,MIS-5930,Component missing,Moderate,2024-01-29 18:49:32,1,1
1910,248,35,1,261,Torque,TRQ-9587,Under-torque,Minor,2024-01-29 18:41:49,1,1
1911,249,28,2,20,Missing Part,MIS-6382,Fastener missing,Moderate,2024-01-30 04:19:10,1,1
1912,249,30,1,10,Fit/Finish,FIT-6849,Door sag,Major,2024-01-29 22:40:13,0,0
1913,249,24,2,197,Cosmetic,COS-2591,Scratch,Minor,2024-01-30 02:57:40,1,1
1914,249,29,2,148,Fit/Finish,FIT-6431,Flush issue,Major,2024-01-30 04:26:16,0,0
1915,249,24,3,321,Electrical,ELC-4382,Connector fault,Minor,2024-01-30 04:08:17,1,0
1916,249,32,2,270,Missing Part,MIS-2053,Clip not installed,Minor,2024-01-29 22:33:01,1,1
1917,249,24,1,168,Missing Part,MIS-7307,Component missing,Minor,2024-01-30 03:16:14,0,0
1918,249,25,3,165,Missing Part,MIS-4818,Component missing,Minor,2024-01-29 23:20:52,1,1
1919,250,41,2,147,Missing Part,MIS-8536,Clip not installed,Moderate,2024-01-29 08:47:59,0,0
1920,250,38,1,161,Missing Part,MIS-2322,Component missing,Moderate,2024-01-29 10:01:24,1,1
1921,250,45,2,224,Electrical,ELC-7661,Wire harness damage,Minor,2024-01-29 10:09:01,1,1
1922,250,43,1,232,Cosmetic,COS-5144,Scratch,Moderate,2024-01-29 08:44:25,1,1
1923,250,48,1,161,Fit/Finish,FIT-1906,Gap too wide,Minor,2024-01-29 08:55:12,1,0
1924,250,46,3,288,Missing Part,MIS-3351,Component missing,Moderate,2024-01-29 07:00:05,0,0
1925,250,47,3,167,Torque,TRQ-1393,Under-torque,Major,2024-01-29 12:40:47,1,1
1926,251,49,2,187,Electrical,ELC-4552,Connector fault,Moderate,2024-01-29 18:16:05,0,0
1927,251,41,2,295,Cosmetic,COS-6565,Scratch,Minor,2024-01-29 18:49:19,1,1
1928,251,40,2,112,Electrical,ELC-3658,Connector fault,Minor,2024-01-29 18:00:01,0,0
1929,251,42,1,274,Electrical,ELC-7265,Connector fault,Minor,2024-01-29 19:26:42,1,1
1930,251,48,3,174,Cosmetic,COS-3070,Dent,Moderate,2024-01-29 18:35:37,1,1
1931,251,48,2,159,Torque,TRQ-3688,Cross-threaded,Major,2024-01-29 19:18:24,1,1
1932,251,48,1,60,Torque,TRQ-8006,Under-torque,Minor,2024-01-29 19:00:54,1,1
1933,252,42,3,110,Fit/Finish,FIT-6371,Door sag,Moderate,2024-01-30 02:49:48,1,1
1934,252,44,2,293,Electrical,ELC-8569,Connector fault,Moderate,2024-01-29 23:45:42,1,1
1935,252,44,2,179,Fit/Finish,FIT-7439,Door sag,Minor,2024-01-29 23:31:55,1,0
1936,252,41,3,189,Cosmetic,COS-5264,Scuff mark,Minor,2024-01-30 00:24:37,1,1
1937,252,46,1,19,Fluid Leak,LKG-3721,Coolant leak,Minor,2024-01-29 23:12:28,1,1
1938,252,45,3,222,Cosmetic,COS-7162,Scratch,Minor,2024-01-29 23:03:04,1,1
1939,252,48,1,196,Fit/Finish,FIT-8248,Flush issue,Minor,2024-01-30 04:05:16,1,1
1940,252,46,1,82,Fluid Leak,LKG-3953,Coolant leak,Minor,2024-01-30 04:18:52,1,1
1941,252,40,2,93,Fluid Leak,LKG-3604,Coolant leak,Moderate,2024-01-30 00:19:42,1,1
1942,252,37,1,266,Missing Part,MIS-4263,Fastener missing,Moderate,2024-01-30 04:22:16,0,0
1943,252,43,3,4,Fluid Leak,LKG-4059,Coolant leak,Minor,2024-01-29 23:23:15,1,0
1944,253,1,3,229,Fit/Finish,FIT-7909,Panel misalignment,Major,2024-01-30 06:08:35,0,0
1945,253,10,3,153,Cosmetic,COS-9908,Scuff mark,Minor,2024-01-30 12:34:43,1,1
1946,253,6,3,231,Fit/Finish,FIT-5044,Panel misalignment,Moderate,2024-01-30 07:31:01,1,1
1947,253,8,3,5,Weld Defect,WLD-7308,Crack in weld,Minor,2024-01-30 06:29:00,1,0
1948,254,12,1,43,Weld Defect,WLD-2937,Crack in weld,Moderate,2024-01-30 16:25:41,0,0
1949,254,8,3,3,Weld Defect,WLD-6067,Crack in weld,Minor,2024-01-30 17:53:48,1,1
1950,254,2,3,65,Cosmetic,COS-5155,Scuff mark,Minor,2024-01-30 19:41:24,1,1
1951,254,12,2,140,Fit/Finish,FIT-5766,Gap too wide,Minor,2024-01-30 20:10:52,1,1
1952,254,11,1,7,Cosmetic,COS-8580,Scuff mark,Minor,2024-01-30 15:35:20,1,1
1953,254,3,2,235,Weld Defect,WLD-9616,Porosity,Minor,2024-01-30 20:41:22,0,0
1954,254,10,2,174,Cosmetic,COS-5177,Stain,Moderate,2024-01-30 15:00:42,1,1
1955,255,6,3,291,Cosmetic,COS-8843,Scratch,Moderate,2024-01-30 22:06:42,1,1
1956,255,1,1,100,Fit/Finish,FIT-8730,Gap too wide,Minor,2024-01-30 23:43:01,1,1
1957,255,11,1,114,Cosmetic,COS-9120,Dent,Major,2024-01-31 02:45:07,0,0
1958,255,6,2,178,Cosmetic,COS-9585,Scratch,Minor,2024-01-31 00:57:39,1,1
1959,255,12,2,104,Weld Defect,WLD-7686,Crack in weld,Moderate,2024-01-31 03:48:58,1,1
1960,255,2,1,51,Fit/Finish,FIT-1552,Panel misalignment,Minor,2024-01-30 23:35:10,1,1
1961,255,3,1,326,Fit/Finish,FIT-6939,Panel misalignment,Minor,2024-01-31 00:26:42,0,0
1962,255,7,1,9,Fit/Finish,FIT-9332,Door sag,Minor,2024-01-31 00:42:42,1,1
1963,255,11,3,123,Cosmetic,COS-1887,Scratch,Minor,2024-01-30 23:15:36,1,0
1964,255,5,3,64,Fit/Finish,FIT-6422,Panel misalignment,Minor,2024-01-31 04:39:13,1,1
1965,255,9,1,138,Weld Defect,WLD-3277,Weld spatter,Moderate,2024-01-31 04:36:54,1,1
1966,255,11,3,315,Weld Defect,WLD-8657,Porosity,Minor,2024-01-30 22:35:58,1,1
1967,256,19,1,35,Paint Defect,PNT-5770,Orange peel,Moderate,2024-01-30 09:36:10,0,0
1968,256,21,2,150,Cosmetic,COS-4925,Dent,Moderate,2024-01-30 12:05:26,1,1
1969,256,14,1,226,Cosmetic,COS-5379,Scratch,Minor,2024-01-30 07:22:10,1,0
1970,256,20,2,7,Paint Defect,PNT-8389,Orange peel,Minor,2024-01-30 12:44:55,1,1
1971,256,22,2,86,Cosmetic,COS-4857,Scuff mark,Minor,2024-01-30 12:02:45,1,1
1972,256,13,1,93,Cosmetic,COS-6811,Stain,Minor,2024-01-30 12:38:20,1,1
1973,256,16,2,235,Paint Defect,PNT-5096,Orange peel,Minor,2024-01-30 11:42:42,1,1
1974,257,17,1,184,Paint Defect,PNT-6961,Dirt inclusion,Minor,2024-01-30 15:57:16,1,1
1975,257,20,3,251,Cosmetic,COS-6382,Stain,Minor,2024-01-30 17:00:24,1,1
1976,257,21,1,258,Paint Defect,PNT-3975,Color mismatch,Moderate,2024-01-30 15:42:49,1,1
1977,257,14,1,202,Paint Defect,PNT-1650,Runs/sags,Minor,2024-01-30 17:48:36,1,1
1978,257,20,1,269,Paint Defect,PNT-3467,Orange peel,Major,2024-01-30 15:11:41,0,0
1979,257,14,2,140,Paint Defect,PNT-5260,Color mismatch,Moderate,2024-01-30 19:30:21,1,1
1980,257,20,3,218,Cosmetic,COS-6609,Scratch,Minor,2024-01-30 19:19:02,1,0
1981,257,13,3,79,Cosmetic,COS-6729,Dent,Major,2024-01-30 19:36:49,1,0
1982,257,22,1,129,Cosmetic,COS-1187,Scratch,Moderate,2024-01-30 16:16:57,1,1
1983,257,22,2,267,Paint Defect,PNT-9177,Overspray,Moderate,2024-01-30 15:09:15,1,1
1984,258,22,3,155,Paint Defect,PNT-4449,Runs/sags,Major,2024-01-31 00:47:14,1,1
1985,258,20,2,261,Cosmetic,COS-4795,Scuff mark,Minor,2024-01-31 04:13:10,1,1
1986,258,16,3,112,Cosmetic,COS-2199,Scuff mark,Minor,2024-01-30 23:51:05,1,1
1987,258,21,2,244,Paint Defect,PNT-5267,Runs/sags,Moderate,2024-01-31 02:13:26,1,1
1988,259,29,2,2,Torque,TRQ-9201,Under-torque,Moderate,2024-01-30 06:12:39,1,1
1989,259,30,2,5,Electrical,ELC-5379,Module not responding,Moderate,2024-01-30 11:43:34,1,1
1990,259,36,1,188,Electrical,ELC-8229,Module not responding,Minor,2024-01-30 06:45:54,1,1
1991,259,26,1,247,Electrical,ELC-2287,Connector fault,Moderate,2024-01-30 11:19:45,1,0
1992,259,29,1,132,Fit/Finish,FIT-4814,Flush issue,Minor,2024-01-30 10:53:11,1,1
1993,259,23,2,131,Electrical,ELC-3933,Module not responding,Moderate,2024-01-30 10:39:31,1,1
1994,259,27,2,61,Fit/Finish,FIT-8038,Panel misalignment,Minor,2024-01-30 09:34:18,1,0
1995,259,36,3,185,Torque,TRQ-5017,Under-torque,Minor,2024-01-30 10:47:06,1,1
1996,259,32,1,76,Torque,TRQ-3279,Over-torque,Minor,2024-01-30 08:01:54,0,0
1997,259,34,1,25,Missing Part,MIS-3220,Clip not installed,Moderate,2024-01-30 12:48:35,0,0
1998,259,35,3,156,Electrical,ELC-9686,Wire harness damage,Minor,2024-01-30 07:32:49,1,1
1999,260,35,2,28,Missing Part,MIS-9158,Fastener missing,Moderate,2024-01-30 17:29:33,1,1
2000,260,25,3,311,Missing Part,MIS-4336,Component missing,Moderate,2024-01-30 17:56:49,0,0
2001,260,34,2,263,Fit/Finish,FIT-6205,Panel misalignment,Minor,2024-01-30 14:22:06,1,1
2002,260,29,2,253,Torque,TRQ-7141,Under-torque,Major,2024-01-30 20:08:10,1,1
2003,260,27,2,45,Torque,TRQ-6422,Cross-threaded,Minor,2024-01-30 17:34:52,1,0
2004,260,31,3,33,Missing Part,MIS-1055,Clip not installed,Minor,2024-01-30 20:19:52,1,0
2005,260,33,1,189,Torque,TRQ-4496,Over-torque,Moderate,2024-01-30 14:59:42,1,0
2006,260,26,1,276,Cosmetic,COS-7741,Scratch,Major,2024-01-30 19:39:48,0,0
2007,260,29,1,38,Cosmetic,COS-4962,Dent,Minor,2024-01-30 20:20:57,1,1
2008,260,36,1,258,Torque,TRQ-3871,Over-torque,Minor,2024-01-30 19:56:10,1,1
2009,261,27,2,198,Fit/Finish,FIT-6697,Panel misalignment,Minor,2024-01-31 04:46:41,1,1
2010,261,23,2,232,Missing Part,MIS-2776,Fastener missing,Minor,2024-01-30 22:37:58,1,1
2011,261,27,3,313,Electrical,ELC-2015,Wire harness damage,Minor,2024-01-31 03:02:48,0,0
2012,261,30,1,322,Cosmetic,COS-4821,Scratch,Moderate,2024-01-31 04:16:39,1,1
2013,261,28,3,64,Torque,TRQ-7242,Under-torque,Major,2024-01-30 23:57:12,0,0
2014,261,28,3,240,Cosmetic,COS-1655,Scuff mark,Moderate,2024-01-31 01:52:48,1,1
2015,261,29,2,217,Cosmetic,COS-8239,Dent,Moderate,2024-01-31 04:53:58,0,0
2016,261,27,3,255,Torque,TRQ-4636,Under-torque,Minor,2024-01-31 04:55:03,1,0
2017,262,43,2,168,Torque,TRQ-8751,Under-torque,Moderate,2024-01-30 06:08:24,1,1
2018,262,41,3,33,Cosmetic,COS-9099,Scratch,Critical,2024-01-30 06:57:06,0,0
2019,262,49,2,136,Electrical,ELC-3319,Wire harness damage,Moderate,2024-01-30 07:30:04,1,1
2020,262,42,1,102,Fit/Finish,FIT-7009,Flush issue,Minor,2024-01-30 09:03:40,1,1
2021,262,39,1,296,Fluid Leak,LKG-3167,Oil leak,Minor,2024-01-30 07:51:02,1,1
2022,262,39,1,44,Fluid Leak,LKG-8597,Coolant leak,Minor,2024-01-30 06:37:22,1,1
2023,262,49,1,25,Fit/Finish,FIT-2598,Gap too wide,Moderate,2024-01-30 07:45:06,1,1
2024,263,47,1,44,Cosmetic,COS-7843,Scuff mark,Minor,2024-01-30 14:12:34,1,1
2025,263,47,3,46,Missing Part,MIS-9164,Component missing,Moderate,2024-01-30 16:24:56,0,0
2026,263,47,3,152,Fit/Finish,FIT-8302,Panel misalignment,Minor,2024-01-30 19:22:40,1,0
2027,263,41,1,11,Electrical,ELC-9578,Module not responding,Moderate,2024-01-30 14:06:39,1,1
2028,263,45,3,203,Missing Part,MIS-7720,Clip not installed,Moderate,2024-01-30 16:46:30,1,1
2029,263,44,1,174,Fluid Leak,LKG-5325,Coolant leak,Major,2024-01-30 17:13:29,0,0
2030,263,37,1,219,Fit/Finish,FIT-2417,Panel misalignment,Moderate,2024-01-30 15:23:52,1,1
2031,263,43,1,122,Torque,TRQ-3866,Cross-threaded,Moderate,2024-01-30 16:08:48,1,1
2032,264,46,3,91,Electrical,ELC-1944,Module not responding,Minor,2024-01-31 03:50:38,1,1
2033,264,39,2,186,Missing Part,MIS-7899,Clip not installed,Moderate,2024-01-31 03:28:12,0,0
2034,264,46,2,210,Torque,TRQ-1384,Over-torque,Minor,2024-01-31 02:37:38,1,0
2035,264,39,2,54,Electrical,ELC-2019,Connector fault,Minor,2024-01-31 03:19:56,1,1
2036,264,49,1,254,Missing Part,MIS-6987,Component missing,Moderate,2024-01-31 01:21:35,1,0
2037,264,43,1,167,Missing Part,MIS-4784,Clip not installed,Minor,2024-01-30 22:09:22,1,1
2038,264,46,3,39,Fluid Leak,LKG-9297,Fuel system leak,Minor,2024-01-31 02:10:05,1,1
2039,264,39,3,232,Cosmetic,COS-7196,Scuff mark,Critical,2024-01-30 22:17:33,1,1
2040,264,49,2,302,Missing Part,MIS-9176,Clip not installed,Minor,2024-01-31 01:15:24,1,1
